OTU 1	OTU 2	corr	pval	abs
LN87029611494	HW06642411487	0.309644555	0	0.309644555
GQ49112811334	EU47562511376	0.30965347	0	0.30965347
DQ05738311395	JN00130311458	0.309655946	0	0.309655946
GU17991711382	DQ79376411391	0.309678248	0	0.309678248
EU46426111366	GQ89798211472	0.309698151	0	0.309698151
GQ45119311504	DQ80866911368	0.309713117	0	0.309713117
AB62761011519	BALC01000015511634	0.309715039	0	0.309715039
JX09540411393	CDZQ0105168138205334	0.309718623	0	0.309718623
DQ79357511386	DQ79331511293	0.309732929	0	0.309732929
DQ45629911422	DQ05738711394	0.309794002	0	0.309794002
GQ17550911455	HM53477311436	0.309798037	0	0.309798037
DQ45646711449	DQ45623011471	0.309800145	0	0.309800145
GQ17544811452	GQ87171311490	0.309801596	0	0.309801596
AY68439611445	DQ80866911368	0.309804321	0	0.309804321
DQ79428011399	DQ79366511389	0.30980516	0	0.30980516
EU47578511384	AM40447711484	0.309823347	0	0.309823347
GQ44874411393	CDYM01011941163183164690	0.309824362	0	0.309824362
FJ95186911490	DQ45582911451	0.309824794	0	0.309824794
GQ17544811452	GQ44824611389	0.309826007	0	0.309826007
KF84215311380	AB69629711439	0.309841068	0	0.309841068
AF37621811334	AJ81213811313	0.309858275	0	0.309858275
DQ90471811469	GQ17541411431	0.309869161	0	0.309869161
DQ79917111319	ABGD0200002118683380	0.309880738	0	0.309880738
GQ17545811439	GQ17541411431	0.309893547	0	0.309893547
AB93485211327	AB62761011519	0.309897579	0	0.309897579
FJ95186911490	HM81245611318	0.309904953	0	0.309904953
GQ44835911396	HQ81598211445	0.309909392	0	0.309909392
GQ49138911368	DQ05738511392	0.309930893	0	0.309930893
FLKG01000007869510065	GU30333911513	0.309931244	0	0.309931244
GQ17549111448	FJ95188911475	0.309942312	0	0.309942312
DQ05740011396	GQ49162711358	0.309957764	0	0.309957764
HQ68183211451	EF02523011453	0.309973596	0	0.309973596
FJ95186911490	GQ15956411454	0.309975961	0	0.309975961
EF02523011453	DQ79357611392	0.309976459	0	0.309976459
GU30375911517	JN68188411409	0.309984493	0	0.309984493
AF37621511335	JQ80567011467	0.309995503	0	0.309995503
AY85051511210	GQ87173611483	0.31000018	0	0.31000018
GQ44834811394	GQ44824611389	0.310024166	0	0.310024166
DQ45584011446	DQ45646711449	0.310047601	0	0.310047601
GQ86425211491	GQ17541411431	0.310052821	0	0.310052821
DQ79428011399	HW06628811503	0.310054805	0	0.310054805
HW06628811503	KF84261511391	0.310062506	0	0.310062506
DQ05745611454	GQ49122511375	0.310067042	0	0.310067042
KT95284011494	HM84430811338	0.3100761	0	0.3100761
KC81283111454	HQ77073511448	0.31010007	0	0.31010007
GQ44834811394	GQ17542711430	0.310105802	0	0.310105802
KF84262611396	AB69629711439	0.310108119	0	0.310108119
GQ44834811394	DQ45607611438	0.310113049	0	0.310113049
JX54345611491	GQ17541411431	0.310116421	0	0.310116421
KF84261511391	GQ44825311400	0.310124117	0	0.310124117
KR06847111490	CDYM01011941163183164690	0.31012425	0	0.31012425
AB50636411521	HQ78076411419	0.310127615	0	0.310127615
AJ81213811313	GQ87171311490	0.310129442	0	0.310129442
GQ49203611335	AY97925411338	0.310147015	0	0.310147015
KF84261711434	AB16738611520	0.31014962	0	0.31014962
DQ45609111456	AM40645811481	0.310176933	0	0.310176933
AY85045411226	HQ78061411484	0.310187988	0	0.310187988
AY91629411399	GQ49161611341	0.310188133	0	0.310188133
FJ95069411472	KF84255011395	0.310203078	0	0.310203078
FJ95186611493	HQ79289311443	0.310209882	0	0.310209882
GQ44869111388	GQ13876611351	0.310216415	0	0.310216415
KR06847111490	DQ79357511386	0.310224375	0	0.310224375
GQ17550711446	AY85047311278	0.310233853	0	0.310233853
KF49452111281	FJ94706511274	0.310238921	0	0.310238921
DQ05742211460	HM18496811494	0.310252348	0	0.310252348
GU30309611487	GQ87171311490	0.310280143	0	0.310280143
EF02530011460	HQ81483311443	0.310293847	0	0.310293847
GQ44835911396	FN56329011451	0.310304254	0	0.310304254
JQ24809611505	AF37621511335	0.310305324	0	0.310305324
AY68439611445	HQ78061411484	0.310306291	0	0.310306291
GQ17537511452	DQ05739711398	0.310320835	0	0.310320835
AB26995211487	DQ45595811447	0.310321076	0	0.310321076
DQ45616211455	GU30304711480	0.310338342	0	0.310338342
JX09563111390	HQ78298711439	0.310352737	0	0.310352737
JQ79916411496	FJ36299611347	0.310362873	0	0.310362873
AF37622011331	FJ95185211506	0.31037773	0	0.31037773
DQ05738511392	AY68439611445	0.310402498	0	0.310402498
HQ74654411445	AB02397311445	0.310405637	0	0.310405637
GQ86425211491	EF02525411454	0.3104079	0	0.3104079
HW06640611495	AF37622911349	0.310411823	0	0.310411823
GU30309611487	DQ45632411450	0.310418574	0	0.310418574
JX09540411393	CDYM01011941163183164690	0.310421235	0	0.310421235
DQ45629911422	GQ49325211363	0.310424731	0	0.310424731
GQ44835911396	FN66731511465	0.310427959	0	0.310427959
JN00130311458	GQ89720311492	0.310428739	0	0.310428739
DQ80069111403	HQ68186411484	0.310437945	0	0.310437945
DQ45636211442	AB96960111522	0.310438188	0	0.310438188
HM12426011479	JADE01000006184367185846	0.310442948	0	0.310442948
GQ17538411420	AM40450111455	0.31045079	0	0.31045079
JQ18332411323	GQ45119311504	0.310451832	0	0.310451832
EF39964611487	AY85047311278	0.310454313	0	0.310454313
AY85044711240	DQ05740211391	0.31045538	0	0.31045538
GQ86755811454	GQ49112811334	0.310469902	0	0.310469902
AATC0100001821513	JN68188411409	0.310474968	0	0.310474968
AB55960911507	GQ15640611356	0.31049412	0	0.31049412
HM81322711345	AJ60824411322	0.310500146	0	0.310500146
KR06847111490	HQ77993711494	0.310514452	0	0.310514452
JN00130311458	HM18496811494	0.310531463	0	0.310531463
EU47562511376	EU76605811354	0.310541056	0	0.310541056
DQ45629911422	HK55612291470	0.310544446	0	0.310544446
DQ79350611384	DQ05741111426	0.31055062	0	0.31055062
GQ49162711358	AF37623111347	0.3105873	0	0.3105873
KF49452111281	EU47562511376	0.310592841	0	0.310592841
GQ13012211447	DQ79357511386	0.310594573	0	0.310594573
HQ76699511438	EU46437211389	0.310600978	0	0.310600978
GQ13861511402	HQ78225411444	0.310610475	0	0.310610475
DQ79353011296	AJ42010711518	0.310614808	0	0.310614808
AF37621811334	DQ80057111393	0.310620532	0	0.310620532
DQ45616211455	EU46437211389	0.310633819	0	0.310633819
AY85044711240	EF02523011453	0.310646623	0	0.310646623
DQ80057111393	AF37173911444	0.310655044	0	0.310655044
FJ50637111371	KF84251011388	0.310664662	0	0.310664662
JX09563111390	DQ05741911445	0.310674564	0	0.310674564
GQ44909211375	EF02523711454	0.31069556	0	0.31069556
DQ45589611455	FJ36774511325	0.310695957	0	0.310695957
HQ75206111437	EU50372311399	0.310702087	0	0.310702087
AB62768911530	GQ44879311388	0.310704241	0	0.310704241
HQ75943111439	KF84261711434	0.310708738	0	0.310708738
AF37173911444	DQ45582811453	0.310709151	0	0.310709151
HW06645311493	HQ78298711439	0.310715945	0	0.310715945
DQ45585711455	GQ86425211491	0.310716313	0	0.310716313
FJ36764711360	FJ36764911360	0.310721039	0	0.310721039
AM27891811450	DQ05739711398	0.310724429	0	0.310724429
AM93037211464	JN01265811453	0.310747886	0	0.310747886
EF02523711454	DQ05742011424	0.310754696	0	0.310754696
GQ13012211447	AY85045411226	0.310770243	0	0.310770243
FN66837543063504307737	DQ80166411390	0.310771368	0	0.310771368
HW06628811503	DQ34233411517	0.31077568	0	0.31077568
AJ81213811313	HQ78014011449	0.310775938	0	0.310775938
KF84261711434	JX09605711410	0.310776325	0	0.310776325
DQ05740211391	GQ87173611483	0.310776642	0	0.310776642
DQ45587611442	HQ74654411445	0.310782239	0	0.310782239
KR06847111490	GQ44825311400	0.310794631	0	0.310794631
EF02530011460	DQ45647811451	0.310800014	0	0.310800014
GQ17539111436	GU30309611487	0.310803325	0	0.310803325
GQ13340211374	DQ80866911368	0.310804532	0	0.310804532
DQ05739811389	AY91629111345	0.310804992	0	0.310804992
FP92906038375503	DQ05739811389	0.310814293	0	0.310814293
HQ81483311443	AM69740511465	0.310832675	0	0.310832675
GQ13574111431	JN62021211429	0.310854251	0	0.310854251
LC02877311520	HQ77993711494	0.310858532	0	0.310858532
FJ36774511325	DQ79357511386	0.310881486	0	0.310881486
FJ37067611358	EU46437211389	0.310885479	0	0.310885479
HQ78066111432	KF84343511433	0.310885663	0	0.310885663
FP92906038375503	AY85429511520	0.310890828	0	0.310890828
HQ78324211439	DQ80658811403	0.310893931	0	0.310893931
GQ49373211346	FN56329011451	0.310896711	0	0.310896711
ABGD0200002118683380	HQ76509711454	0.310947932	0	0.310947932
AY91629411399	GQ45118711533	0.310963015	0	0.310963015
KC81283111454	JQ80567011467	0.310964092	0	0.310964092
DQ05739611396	DQ05741311447	0.310975937	0	0.310975937
KR06847111490	AJ42010711518	0.310991412	0	0.310991412
GQ17538411420	GQ17542811457	0.31099492	0	0.31099492
FJ94706511274	GQ13340211374	0.310996346	0	0.310996346
DQ34233411517	KF84343511433	0.310997529	0	0.310997529
GQ17545811439	DQ05739711398	0.310999741	0	0.310999741
HM53477311436	DQ80866911368	0.311007928	0	0.311007928
DQ45641211447	HQ78061411484	0.311013702	0	0.311013702
GQ44841811378	HQ68186411484	0.311019467	0	0.311019467
DQ45643411440	ADCP0200000111632431164781	0.311030779	0	0.311030779
KF84293611408	EU77159711411	0.311035251	0	0.311035251
GQ49188111349	GQ86728911454	0.311043101	0	0.311043101
BALC01000015511634	JX09605711410	0.311050904	0	0.311050904
DQ45641211447	JADE01000006184367185846	0.311062317	0	0.311062317
DQ05736511393	HQ77744111443	0.311068865	0	0.311068865
JX09540411393	AM18307411431	0.311079956	0	0.311079956
KM10581611391	EU77260711332	0.311087236	0	0.311087236
HW06642411487	AM69226611456	0.311091203	0	0.311091203
KF84343511433	JX09605711410	0.311091567	0	0.311091567
DQ45588211463	DQ45604411449	0.31110199	0	0.31110199
AF37622911349	GQ44847111385	0.311114346	0	0.311114346
DQ90471811469	DQ05736811392	0.311114876	0	0.311114876
GQ17550911455	GQ35845411364	0.311126664	0	0.311126664
JX09540411393	GQ13235211360	0.31112785	0	0.31112785
HQ76509711454	JN68188411409	0.311138072	0	0.311138072
GQ17541411431	HM18496811494	0.311148661	0	0.311148661
HQ78066111432	HW06637011472	0.311150997	0	0.311150997
GQ86728911454	HQ81483311443	0.311168366	0	0.311168366
GQ17550911455	FJ44006711432	0.311191545	0	0.311191545
GQ35847511354	GQ44879311388	0.311199858	0	0.311199858
DQ80523111278	DQ80658811403	0.311210853	0	0.311210853
GQ44909211375	DQ79331511293	0.311220527	0	0.311220527
GQ86744511457	FJ95069411472	0.311229905	0	0.311229905
FN82137711489	AAAA0202071311297	0.311234581	0	0.311234581
DQ45641211447	JX09563111390	0.311246037	0	0.311246037
AY85047511248	KF84266911379	0.311250203	0	0.311250203
AY85047511248	DQ45647411446	0.311257669	0	0.311257669
DQ79373911403	JX09563111390	0.31125773	0	0.31125773
LN87029611494	EU46437211389	0.311258986	0	0.311258986
DQ45637711455	LN87029611494	0.311269207	0	0.311269207
DQ79408811379	EF40057011480	0.311271877	0	0.311271877
HW06626611495	GQ49112811334	0.311283344	0	0.311283344
GQ49188111349	HW06628411495	0.311305309	0	0.311305309
HQ81526811423	DQ34233411517	0.311319667	0	0.311319667
GQ17537511452	AF37622911349	0.31134534	0	0.31134534
GQ86744511457	EU77778811403	0.311355858	0	0.311355858
HQ78543611450	DQ80866911368	0.311374841	0	0.311374841
GQ07702611351	HM81527511352	0.311381214	0	0.311381214
HQ78789311439	EU47562511376	0.311382659	0	0.311382659
HQ78789311439	DQ79357611392	0.311385398	0	0.311385398
DQ07152111496	HQ78688811450	0.311389486	0	0.311389486
BALC01000015511634	AY85051511210	0.311394474	0	0.311394474
AF37621811334	AY91633611350	0.311410739	0	0.311410739
AJ81213811313	DQ45585311451	0.311412686	0	0.311412686
GQ35849611365	HM83061311350	0.311416761	0	0.311416761
DQ45643411440	DQ45595811447	0.311433389	0	0.311433389
KF84254211376	GU30304711480	0.311457654	0	0.311457654
AF37620911416	HQ79289311443	0.3114582	0	0.3114582
BABD0100048511672678	FJ36774511325	0.311464016	0	0.311464016
AF37620111336	DQ79419311383	0.311468407	0	0.311468407
AF37621811334	GQ45118711533	0.311494005	0	0.311494005
HM84440911353	KF84292211397	0.311495149	0	0.311495149
DQ45609111456	DQ45595811447	0.311498629	0	0.311498629
BABD0100048511672678	FJ36601311355	0.311499195	0	0.311499195
GQ49373211346	JQ19325911336	0.311528928	0	0.311528928
DQ05740111386	DQ45585311451	0.311530574	0	0.311530574
DQ45647411446	FN66739211495	0.311541987	0	0.311541987
DQ45607611438	HQ71624611462	0.311553357	0	0.311553357
GQ17538811442	GQ13429611391	0.311567038	0	0.311567038
AY85045411226	DQ79331511293	0.311573181	0	0.311573181
DQ45637711455	FJ36829211361	0.311582786	0	0.311582786
FJ50693011375	FN66728811488	0.311583069	0	0.311583069
DQ05738711394	DQ79357611392	0.311606958	0	0.311606958
HQ78083211450	JX54345611491	0.311622785	0	0.311622785
KC16303811518	JQ19325911336	0.311624697	0	0.311624697
DQ45588311438	DQ45618011437	0.311629666	0	0.311629666
AF37173911444	FJ44006711432	0.31163717	0	0.31163717
DQ34233411517	GU30304711480	0.311642592	0	0.311642592
DQ79917111319	EU76605811354	0.311642949	0	0.311642949
DQ80057111393	JX09540411393	0.31164362	0	0.31164362
HW06640611495	AF37620111336	0.311649643	0	0.311649643
JX09563111390	GQ44879311388	0.311653826	0	0.311653826
HQ81526811423	AB50617211523	0.311655658	0	0.311655658
AY97925411338	GQ44869111388	0.311660155	0	0.311660155
DQ45582911451	HM83061311350	0.311663507	0	0.311663507
GQ86744511457	DQ79424311396	0.31167172	0	0.31167172
EU76487211357	HM83061311350	0.311684329	0	0.311684329
GQ44835911396	FJ95188011484	0.311702078	0	0.311702078
FN56330011447	GQ35849611365	0.311704856	0	0.311704856
AY91633611350	HQ77993711494	0.311711423	0	0.311711423
KT95284011494	HM82243111353	0.311713358	0	0.311713358
DQ80523111278	JQ18332411323	0.311743185	0	0.311743185
KF84261511391	DQ45604411449	0.311744783	0	0.311744783
GQ13012211447	HQ77993711494	0.311744913	0	0.311744913
GQ49138911368	HQ79694111441	0.311749565	0	0.311749565
JQ59965311483	GQ17542711430	0.311753064	0	0.311753064
HQ78543611450	DQ45588211463	0.31176213	0	0.31176213
GQ17538411420	HM18496811494	0.31176253	0	0.31176253
EF02527511437	DQ45582411440	0.311763918	0	0.311763918
AY97925411338	HQ68183211451	0.31177884	0	0.31177884
GQ17544811452	GQ87173111497	0.311792851	0	0.311792851
AY85047511248	DQ79361711403	0.31179561	0	0.31179561
FJ95185211506	HQ79289311443	0.311796887	0	0.311796887
AY85044711240	HM12426011479	0.31180297	0	0.31180297
AB55960911507	DQ80658811403	0.311804934	0	0.311804934
HW06642411487	GQ13340211374	0.311807695	0	0.311807695
GQ13840211383	HM82243111353	0.311837613	0	0.311837613
GQ87173111497	DQ79331511293	0.311842177	0	0.311842177
EU46426111366	HQ77993711494	0.311849586	0	0.311849586
AM27891811450	DQ45647411446	0.311862243	0	0.311862243
FP92906038375503	HW06642411487	0.311862518	0	0.311862518
DQ79361711403	GQ87173611483	0.311883371	0	0.311883371
GQ44914111407	HQ77993711494	0.311883536	0	0.311883536
EF02523011453	AB62768911530	0.311900545	0	0.311900545
DQ79326611370	DQ45595811447	0.311902191	0	0.311902191
KC81283111454	AY97710111346	0.31190667	0	0.31190667
DQ45643411440	FJ36299611347	0.311910083	0	0.311910083
GQ17550711446	GQ13012211447	0.311910578	0	0.311910578
HQ78298711439	HM83899111353	0.31191251	0	0.31191251
HQ71619011541	FJ97865211412	0.311913439	0	0.311913439
HQ77993711494	GQ45127311498	0.311917276	0	0.311917276
AB61505111516	GU30368711490	0.311918041	0	0.311918041
DQ79370311292	FJ97865211412	0.311918425	0	0.311918425
DQ05737511392	HM83899111353	0.311925131	0	0.311925131
HQ78688811450	EF09656011389	0.31193069	0	0.31193069
AM27891811450	GQ35845411364	0.31193492	0	0.31193492
HG79845111400	AJ27905411362	0.311940708	0	0.311940708
DQ79357511386	HQ77993711494	0.311946034	0	0.311946034
DQ05739811389	JX54345611491	0.311949858	0	0.311949858
HQ75206111437	HQ78823011452	0.311954765	0	0.311954765
GQ13375111367	GQ49325211363	0.31196314	0	0.31196314
FJ36774511325	JX09605711410	0.31197152	0	0.31197152
DQ05738711394	GQ44879311388	0.311979075	0	0.311979075
DQ45587911548	GQ13340211374	0.311986899	0	0.311986899
AY85047311278	CECA0102996535225022	0.311989497	0	0.311989497
FN56330311455	HW06645311493	0.311991755	0	0.311991755
GQ49162711358	EU77559111273	0.312001392	0	0.312001392
HQ80734611456	EU77559111273	0.312004589	0	0.312004589
GQ86425211491	FN66837543063504307737	0.312017041	0	0.312017041
HM00883211372	JADE01000006184367185846	0.312017949	0	0.312017949
HM18588811371	EU51046611420	0.312020677	0	0.312020677
GQ17545811439	GQ49203611335	0.312023326	0	0.312023326
HM83899111353	GQ87173611483	0.312027151	0	0.312027151
EF02523011453	AY85045411226	0.312032377	0	0.312032377
DQ45647411446	JX09563111390	0.312040565	0	0.312040565
DQ05738311395	FJ50693011375	0.312044591	0	0.312044591
DQ79373911403	DQ45642511422	0.31204758	0	0.31204758
DQ45586711453	DQ45587611442	0.312078398	0	0.312078398
GQ44835911396	GQ13660211403	0.312081226	0	0.312081226
AM27891811450	JX09541011329	0.312085323	0	0.312085323
GQ17537511452	FJ36904711345	0.312087384	0	0.312087384
EU45364311432	GQ44892911311	0.312088587	0	0.312088587
KR06847111490	EU47443111383	0.312090582	0	0.312090582
HW06628411495	GU30368711490	0.312092191	0	0.312092191
GQ17545811439	EU46426111366	0.312098645	0	0.312098645
GQ44869111388	HQ78543611450	0.3121205	0	0.3121205
GQ35845411364	AF37622411330	0.312123508	0	0.312123508
HM83061311350	AB18570111523	0.312126773	0	0.312126773
AM69681211489	GU30309611487	0.31213787	0	0.31213787
DQ45632411450	DQ80866911368	0.312143774	0	0.312143774
GQ49368411350	HQ76509711454	0.312149706	0	0.312149706
KF84288911425	FJ95069411472	0.312155898	0	0.312155898
GQ86728911454	GQ17548511455	0.312193829	0	0.312193829
AM18307411431	DQ80069111403	0.312194003	0	0.312194003
GQ13660211403	EU76487211357	0.312197979	0	0.312197979
FJ36774511325	KF84266911379	0.312204601	0	0.312204601
DQ45638611446	GQ26787611424	0.312205045	0	0.312205045
DQ05740211391	DQ80658811403	0.312208811	0	0.312208811
HQ81505411440	GQ87171311490	0.312211704	0	0.312211704
KF84261711434	AB26995211487	0.312250098	0	0.312250098
GQ49162711358	DQ05740211391	0.312265047	0	0.312265047
JQ18364811359	HQ79430911447	0.312276909	0	0.312276909
AB93485211327	GQ89798211472	0.312280547	0	0.312280547
DQ79428011399	KF84298511423	0.312284582	0	0.312284582
DQ79373911403	LC02877311520	0.31229134	0	0.31229134
DQ45647411446	HM83899111353	0.312291493	0	0.312291493
DQ34233411517	DQ79353011296	0.312306516	0	0.312306516
AF37622011331	GQ49122511375	0.312312165	0	0.312312165
DQ05739811389	HM12426011479	0.312325763	0	0.312325763
DQ45587611442	EF40057011480	0.312336681	0	0.312336681
GQ17538411420	DQ45647811451	0.312338338	0	0.312338338
DQ45586711453	JQ18852011340	0.312339416	0	0.312339416
FJ51300511375	EU46437211389	0.312358564	0	0.312358564
HQ76509711454	HQ78225411444	0.312365069	0	0.312365069
FN66739211495	DQ05739711398	0.312384035	0	0.312384035
HQ78543611450	GQ87173611483	0.312390922	0	0.312390922
GQ87173711494	GQ15640611356	0.312395819	0	0.312395819
JQ51637311441	HG79845111400	0.31241066	0	0.31241066
GQ49144711367	JN01268011450	0.312413463	0	0.312413463
AF37621511335	AF37620911416	0.312417264	0	0.312417264
FN66739211495	HQ77993711494	0.312435479	0	0.312435479
GQ49161611341	DQ79357611392	0.312447121	0	0.312447121
GQ17542711430	DQ80658811403	0.312447406	0	0.312447406
GQ44861211402	DQ45604411449	0.312449946	0	0.312449946
JQ59965311483	HQ78298711439	0.312469762	0	0.312469762
GQ86755811454	DQ45616211455	0.312480171	0	0.312480171
KF84292611418	AB69629711439	0.312480531	0	0.312480531
HK55708931395	JN68191711409	0.312487347	0	0.312487347
DQ79408811379	JN01268011450	0.312502664	0	0.312502664
FJ97861911406	HQ44158311521	0.312506236	0	0.312506236
GQ87171311490	DQ80866911368	0.312526276	0	0.312526276
DQ07152111496	HK55708931395	0.31252822	0	0.31252822
AM69740511465	DQ45647811451	0.312530917	0	0.312530917
